"","groupID","featureID"
"MON2:E024","MON2","E024"
"MON2:E025","MON2","E025"
"MON2:E026","MON2","E026"
"MON2:E027","MON2","E027"
"MON2:E028","MON2","E028"
"MON2:E030","MON2","E030"
"MON2:E031","MON2","E031"
"MON2:E032","MON2","E032"
"MON2:E033","MON2","E033"
"MON2:E034","MON2","E034"
"MON2:E035","MON2","E035"
"MON2:E038","MON2","E038"
"MON2:E042","MON2","E042"
"MON2:E043","MON2","E043"
"MON2:E044","MON2","E044"
"MON2:E045","MON2","E045"
"MON2:E046","MON2","E046"
"MORC2:E002","MORC2","E002"
"MORC2:E003","MORC2","E003"
"MORC2:E004","MORC2","E004"
"MORC2:E005","MORC2","E005"
"MORC2:E006","MORC2","E006"
"MORC2:E007","MORC2","E007"
"MORC2:E008","MORC2","E008"
"MORC2:E009","MORC2","E009"
"MORC2:E010","MORC2","E010"
"MORC2:E011","MORC2","E011"
"MORC2:E012","MORC2","E012"
"MORC2:E013","MORC2","E013"
"MORC2:E014","MORC2","E014"
"MORC2:E015","MORC2","E015"
"MORC2:E016","MORC2","E016"
"MORC2:E017","MORC2","E017"
"MORC2:E018","MORC2","E018"
"MORC2:E019","MORC2","E019"
"MORC2:E020","MORC2","E020"
"MORC2:E021","MORC2","E021"
"MORC2:E022","MORC2","E022"
"MORC2:E023","MORC2","E023"
"MORC2:E024","MORC2","E024"
"MORC2:E025","MORC2","E025"
"MORC2:E026","MORC2","E026"
"MORC2:E028","MORC2","E028"
"MORC2:E029","MORC2","E029"
"MORC2:E030","MORC2","E030"
"MORC2:E031","MORC2","E031"
"MORC2:E032","MORC2","E032"
"MORC2:E033","MORC2","E033"
"MORC2:E034","MORC2","E034"
"MORF4L2:E001","MORF4L2","E001"
"MORF4L2:E002","MORF4L2","E002"
"MORF4L2:E003","MORF4L2","E003"
"MORF4L2:E004","MORF4L2","E004"
"MORF4L2:E005","MORF4L2","E005"
"MORF4L2:E006","MORF4L2","E006"
"MORF4L2:E007","MORF4L2","E007"
"MORF4L2:E008","MORF4L2","E008"
"MORN2:E001","MORN2","E001"
"MORN2:E002","MORN2","E002"
"MORN2:E003","MORN2","E003"
"MORN2:E004","MORN2","E004"
"MORN2:E005","MORN2","E005"
"MOSPD2:E001","MOSPD2","E001"
"MOSPD2:E002","MOSPD2","E002"
"MOSPD2:E004","MOSPD2","E004"
"MOSPD2:E007","MOSPD2","E007"
"MOSPD2:E008","MOSPD2","E008"
"MOSPD2:E009","MOSPD2","E009"
"MOSPD2:E010","MOSPD2","E010"
"MOSPD2:E011","MOSPD2","E011"
"MOSPD2:E014","MOSPD2","E014"
"MOSPD2:E015","MOSPD2","E015"
"MOSPD2:E017","MOSPD2","E017"
"MOSPD2:E018","MOSPD2","E018"
"MOSPD3:E001","MOSPD3","E001"
"MOSPD3:E003","MOSPD3","E003"
"MOSPD3:E004","MOSPD3","E004"
"MOSPD3:E005","MOSPD3","E005"
"MOSPD3:E006","MOSPD3","E006"
"MOSPD3:E007","MOSPD3","E007"
"MOSPD3:E010","MOSPD3","E010"
"MOSPD3:E011","MOSPD3","E011"
"MOSPD3:E012","MOSPD3","E012"
"MOV10:E002","MOV10","E002"
"MOV10:E003","MOV10","E003"
"MOV10:E004","MOV10","E004"
"MOV10:E005","MOV10","E005"
"MOV10:E006","MOV10","E006"
"MOV10:E007","MOV10","E007"
"MOV10:E008","MOV10","E008"
"MOV10:E009","MOV10","E009"
"MOV10:E010","MOV10","E010"
"MOV10:E011","MOV10","E011"
"MOV10:E012","MOV10","E012"
"MOV10:E013","MOV10","E013"
"MOV10:E014","MOV10","E014"
"MOV10:E015","MOV10","E015"
"MOV10:E016","MOV10","E016"
"MOV10:E017","MOV10","E017"
"MOV10:E018","MOV10","E018"
"MOV10:E019","MOV10","E019"
"MOV10:E020","MOV10","E020"
"MOV10:E021","MOV10","E021"
"MOV10:E022","MOV10","E022"
"MOV10:E023","MOV10","E023"
"MOV10:E024","MOV10","E024"
"MOV10:E025","MOV10","E025"
"MOV10:E026","MOV10","E026"
"MOV10:E027","MOV10","E027"
"MOV10:E028","MOV10","E028"
"MOV10:E029","MOV10","E029"
"MOV10:E030","MOV10","E030"
"MOV10:E031","MOV10","E031"
"MOV10:E032","MOV10","E032"
"MOV10:E033","MOV10","E033"
"MOV10:E034","MOV10","E034"
"MOV10:E035","MOV10","E035"
"MOV10:E036","MOV10","E036"
"MPC1:E001","MPC1","E001"
"MPC1:E002","MPC1","E002"
"MPC1:E003","MPC1","E003"
"MPC1:E004","MPC1","E004"
"MPC1:E005","MPC1","E005"
"MPC1:E006","MPC1","E006"
"MPC1:E007","MPC1","E007"
"MPC1:E008","MPC1","E008"
"MPC1:E009","MPC1","E009"
"MPC1:E010","MPC1","E010"
"MPC2:E001","MPC2","E001"
"MPC2:E002","MPC2","E002"
"MPC2:E003","MPC2","E003"
"MPC2:E004","MPC2","E004"
"MPC2:E005","MPC2","E005"
"MPC2:E006","MPC2","E006"
"MPC2:E007","MPC2","E007"
"MPC2:E008","MPC2","E008"
"MPC2:E009","MPC2","E009"
"MPC2:E010","MPC2","E010"
"MPDU1:E001","MPDU1","E001"
"MPDU1:E002","MPDU1","E002"
"MPDU1:E003","MPDU1","E003"
"MPDU1:E004","MPDU1","E004"
"MPDU1:E005","MPDU1","E005"
"MPDU1:E006","MPDU1","E006"
"MPDU1:E007","MPDU1","E007"
"MPDU1:E008","MPDU1","E008"
"MPDU1:E009","MPDU1","E009"
"MPDU1:E010","MPDU1","E010"
"MPDU1:E011","MPDU1","E011"
"MPDU1:E012","MPDU1","E012"
"MPDU1:E013","MPDU1","E013"
"MPDU1:E014","MPDU1","E014"
"MPDU1:E015","MPDU1","E015"
"MPHOSPH10:E001","MPHOSPH10","E001"
"MPHOSPH10:E002","MPHOSPH10","E002"
"MPHOSPH10:E003","MPHOSPH10","E003"
"MPHOSPH10:E004","MPHOSPH10","E004"
"MPHOSPH10:E005","MPHOSPH10","E005"
"MPHOSPH10:E006","MPHOSPH10","E006"
"MPHOSPH10:E007","MPHOSPH10","E007"
"MPHOSPH10:E008","MPHOSPH10","E008"
"MPHOSPH10:E009","MPHOSPH10","E009"
"MPHOSPH10:E010","MPHOSPH10","E010"
"MPHOSPH10:E011","MPHOSPH10","E011"
"MPHOSPH6:E001","MPHOSPH6","E001"
"MPHOSPH6:E002","MPHOSPH6","E002"
"MPHOSPH6:E003","MPHOSPH6","E003"
"MPHOSPH6:E004","MPHOSPH6","E004"
"MPHOSPH6:E005","MPHOSPH6","E005"
"MPHOSPH6:E006","MPHOSPH6","E006"
"MPHOSPH6:E007","MPHOSPH6","E007"
"MPHOSPH9:E001","MPHOSPH9","E001"
"MPHOSPH9:E002","MPHOSPH9","E002"
"MPHOSPH9:E003","MPHOSPH9","E003"
"MPHOSPH9:E004","MPHOSPH9","E004"
"MPHOSPH9:E005","MPHOSPH9","E005"
"MPHOSPH9:E006","MPHOSPH9","E006"
"MPHOSPH9:E007","MPHOSPH9","E007"
"MPHOSPH9:E008","MPHOSPH9","E008"
"MPHOSPH9:E009","MPHOSPH9","E009"
"MPHOSPH9:E010","MPHOSPH9","E010"
"MPHOSPH9:E012","MPHOSPH9","E012"
"MPHOSPH9:E013","MPHOSPH9","E013"
"MPHOSPH9:E014","MPHOSPH9","E014"
"MPHOSPH9:E015","MPHOSPH9","E015"
"MPHOSPH9:E018","MPHOSPH9","E018"
"MPHOSPH9:E019","MPHOSPH9","E019"
"MPHOSPH9:E020","MPHOSPH9","E020"
"MPHOSPH9:E021","MPHOSPH9","E021"
"MPHOSPH9:E022","MPHOSPH9","E022"
"MPHOSPH9:E023","MPHOSPH9","E023"
"MPHOSPH9:E024","MPHOSPH9","E024"
"MPHOSPH9:E025","MPHOSPH9","E025"
"MPHOSPH9:E026","MPHOSPH9","E026"
"MPHOSPH9:E027","MPHOSPH9","E027"
"MPHOSPH9:E028","MPHOSPH9","E028"
"MPHOSPH9:E029","MPHOSPH9","E029"
"MPHOSPH9:E030","MPHOSPH9","E030"
"MPHOSPH9:E031","MPHOSPH9","E031"
"MPHOSPH9:E032","MPHOSPH9","E032"
"MPHOSPH9:E033","MPHOSPH9","E033"
"MPHOSPH9:E034","MPHOSPH9","E034"
"MPHOSPH9:E035","MPHOSPH9","E035"
"MPHOSPH9:E036","MPHOSPH9","E036"
"MPHOSPH9:E037","MPHOSPH9","E037"
"MPHOSPH9:E038","MPHOSPH9","E038"
"MPND:E002","MPND","E002"
"MPND:E003","MPND","E003"
"MPND:E006","MPND","E006"
"MPND:E007","MPND","E007"
"MPND:E008","MPND","E008"
"MPND:E011","MPND","E011"
"MPND:E012","MPND","E012"
"MPND:E013","MPND","E013"
"MPND:E014","MPND","E014"
"MPND:E015","MPND","E015"
"MPND:E016","MPND","E016"
"MPP2:E004","MPP2","E004"
"MPP2:E005","MPP2","E005"
"MPP2:E006","MPP2","E006"
"MPP2:E007","MPP2","E007"
"MPP2:E008","MPP2","E008"
"MPP2:E011","MPP2","E011"
"MPP2:E012","MPP2","E012"
"MPP2:E013","MPP2","E013"
"MPP2:E015","MPP2","E015"
"MPP2:E017","MPP2","E017"
"MPP2:E021","MPP2","E021"
"MPP2:E022","MPP2","E022"
"MPP2:E023","MPP2","E023"
"MPP2:E025","MPP2","E025"
"MPP5:E001","MPP5","E001"
"MPP5:E002","MPP5","E002"
"MPP5:E003","MPP5","E003"
"MPP5:E005","MPP5","E005"
"MPP5:E006","MPP5","E006"
"MPP5:E007","MPP5","E007"
"MPP5:E009","MPP5","E009"
"MPP5:E010","MPP5","E010"
"MPP5:E011","MPP5","E011"
"MPP5:E012","MPP5","E012"
"MPP5:E013","MPP5","E013"
"MPP5:E016","MPP5","E016"
"MPP5:E017","MPP5","E017"
"MPP5:E018","MPP5","E018"
"MPP5:E019","MPP5","E019"
"MPP5:E020","MPP5","E020"
"MPP5:E021","MPP5","E021"
"MPP5:E022","MPP5","E022"
"MPP5:E023","MPP5","E023"
"MPPE1:E001","MPPE1","E001"
"MPPE1:E002","MPPE1","E002"
"MPPE1:E003","MPPE1","E003"
"MPPE1:E004","MPPE1","E004"
"MPPE1:E005","MPPE1","E005"
"MPPE1:E007","MPPE1","E007"
"MPPE1:E008","MPPE1","E008"
"MPPE1:E009","MPPE1","E009"
"MPPE1:E010","MPPE1","E010"
"MPPE1:E011","MPPE1","E011"
"MPPE1:E012","MPPE1","E012"
"MPPE1:E013","MPPE1","E013"
"MPPE1:E014","MPPE1","E014"
"MPPE1:E015","MPPE1","E015"
"MPPE1:E016","MPPE1","E016"
"MPPE1:E017","MPPE1","E017"
"MPPE1:E018","MPPE1","E018"
"MPPE1:E020","MPPE1","E020"
"MPPE1:E021","MPPE1","E021"
"MPPE1:E022","MPPE1","E022"
"MPPE1:E023","MPPE1","E023"
"MPPE1:E024","MPPE1","E024"
"MPPE1:E025","MPPE1","E025"
"MPRIP:E001","MPRIP","E001"
"MPRIP:E002","MPRIP","E002"
"MPRIP:E003","MPRIP","E003"
"MPRIP:E004","MPRIP","E004"
"MPRIP:E005","MPRIP","E005"
"MPRIP:E006","MPRIP","E006"
"MPRIP:E007","MPRIP","E007"
"MPRIP:E008","MPRIP","E008"
"MPRIP:E009","MPRIP","E009"
"MPRIP:E010","MPRIP","E010"
"MPRIP:E011","MPRIP","E011"
"MPRIP:E012","MPRIP","E012"
"MPRIP:E013","MPRIP","E013"
"MPRIP:E014","MPRIP","E014"
"MPRIP:E015","MPRIP","E015"
"MPRIP:E016","MPRIP","E016"
"MPRIP:E017","MPRIP","E017"
"MPRIP:E018","MPRIP","E018"
"MPRIP:E019","MPRIP","E019"
"MPRIP:E020","MPRIP","E020"
"MPRIP:E021","MPRIP","E021"
"MPRIP:E022","MPRIP","E022"
"MPRIP:E023","MPRIP","E023"
"MPRIP:E024","MPRIP","E024"
"MPRIP:E026","MPRIP","E026"
"MPRIP:E027","MPRIP","E027"
"MPST:E002","MPST","E002"
"MPST:E003","MPST","E003"
"MPST:E004","MPST","E004"
"MPST:E005","MPST","E005"
"MPST:E006","MPST","E006"
"MPST:E007","MPST","E007"
"MPST:E008","MPST","E008"
"MPST:E009","MPST","E009"
"MPV17:E001","MPV17","E001"
"MPV17:E002","MPV17","E002"
"MPV17:E003","MPV17","E003"
"MPV17:E004","MPV17","E004"
"MPV17:E005","MPV17","E005"
"MPV17:E006","MPV17","E006"
"MPV17:E007","MPV17","E007"
"MPV17:E008","MPV17","E008"
"MPV17:E009","MPV17","E009"
"MPV17:E010","MPV17","E010"
"MPV17:E011","MPV17","E011"
"MPV17:E013","MPV17","E013"
"MPV17:E014","MPV17","E014"
"MPV17:E015","MPV17","E015"
"MPV17:E016","MPV17","E016"
"MREG:E001","MREG","E001"
"MREG:E002","MREG","E002"
"MREG:E003","MREG","E003"
"MREG:E004","MREG","E004"
"MREG:E005","MREG","E005"
"MREG:E006","MREG","E006"
"MREG:E007","MREG","E007"
"MREG:E008","MREG","E008"
"MREG:E009","MREG","E009"
"MREG:E010","MREG","E010"
"MRM2:E001","MRM2","E001"
"MRM2:E002","MRM2","E002"
"MRM2:E003","MRM2","E003"
"MROH1:E001","MROH1","E001"
"MROH1:E002","MROH1","E002"
"MROH1:E010","MROH1","E010"
"MROH1:E011","MROH1","E011"
"MROH1:E012","MROH1","E012"
"MROH1:E013","MROH1","E013"
"MROH1:E014","MROH1","E014"
"MROH1:E015","MROH1","E015"
"MROH1:E016","MROH1","E016"
"MROH1:E018","MROH1","E018"
"MROH1:E019","MROH1","E019"
"MROH1:E020","MROH1","E020"
"MROH1:E021","MROH1","E021"
"MROH1:E022","MROH1","E022"
"MROH1:E023","MROH1","E023"
"MROH1:E024","MROH1","E024"
"MROH1:E025","MROH1","E025"
"MROH1:E027","MROH1","E027"
"MROH1:E028","MROH1","E028"
"MROH1:E029","MROH1","E029"
"MROH1:E030","MROH1","E030"
"MROH1:E031","MROH1","E031"
"MROH1:E033","MROH1","E033"
"MROH1:E034","MROH1","E034"
"MROH1:E035","MROH1","E035"
"MROH1:E036","MROH1","E036"
"MROH1:E037","MROH1","E037"
"MROH1:E038","MROH1","E038"
"MROH1:E039","MROH1","E039"
"MROH1:E040","MROH1","E040"
"MROH1:E041","MROH1","E041"
"MROH1:E042","MROH1","E042"
"MROH1:E043","MROH1","E043"
"MROH1:E044","MROH1","E044"
"MROH1:E045","MROH1","E045"
"MROH1:E046","MROH1","E046"
"MROH1:E048","MROH1","E048"
"MROH1:E049","MROH1","E049"
"MROH1:E050","MROH1","E050"
"MROH1:E051","MROH1","E051"
"MROH1:E052","MROH1","E052"
"MROH1:E053","MROH1","E053"
"MROH1:E054","MROH1","E054"
"MROH1:E055","MROH1","E055"
"MROH1:E056","MROH1","E056"
"MROH1:E057","MROH1","E057"
"MROH1:E058","MROH1","E058"
"MROH1:E059","MROH1","E059"
"MROH1:E060","MROH1","E060"
"MROH1:E061","MROH1","E061"
"MROH1:E062","MROH1","E062"
"MROH1:E063","MROH1","E063"
"MROH1:E064","MROH1","E064"
"MROH6:E002","MROH6","E002"
"MROH6:E003","MROH6","E003"
"MROH6:E004","MROH6","E004"
"MROH6:E005","MROH6","E005"
"MROH6:E006","MROH6","E006"
"MROH6:E007","MROH6","E007"
"MROH6:E008","MROH6","E008"
"MROH6:E009","MROH6","E009"
"MROH6:E010","MROH6","E010"
"MROH6:E011","MROH6","E011"
"MROH6:E012","MROH6","E012"
"MROH6:E013","MROH6","E013"
"MROH6:E014","MROH6","E014"
"MROH6:E015","MROH6","E015"
"MROH6:E016","MROH6","E016"
"MROH6:E018","MROH6","E018"
"MROH6:E019","MROH6","E019"
"MROH6:E021","MROH6","E021"
"MROH6:E022","MROH6","E022"
"MROH6:E023","MROH6","E023"
"MROH6:E024","MROH6","E024"
"MROH6:E025","MROH6","E025"
"MROH6:E026","MROH6","E026"
"MROH8:E001","MROH8","E001"
"MROH8:E002","MROH8","E002"
"MROH8:E003","MROH8","E003"
"MROH8:E004","MROH8","E004"
"MROH8:E005","MROH8","E005"
"MROH8:E006","MROH8","E006"
"MROH8:E007","MROH8","E007"
"MROH8:E008","MROH8","E008"
"MROH8:E009","MROH8","E009"
"MROH8:E010","MROH8","E010"
"MROH8:E011","MROH8","E011"
"MROH8:E012","MROH8","E012"
"MROH8:E013","MROH8","E013"
"MROH8:E014","MROH8","E014"
"MROH8:E015","MROH8","E015"
"MROH8:E016","MROH8","E016"
"MROH8:E017","MROH8","E017"
"MROH8:E018","MROH8","E018"
"MROH8:E019","MROH8","E019"
"MROH8:E020","MROH8","E020"
"MROH8:E021","MROH8","E021"
"MROH8:E022","MROH8","E022"
"MROH8:E023","MROH8","E023"
"MROH8:E024","MROH8","E024"
"MROH8:E025","MROH8","E025"
"MROH8:E026","MROH8","E026"
"MRPL10:E002","MRPL10","E002"
"MRPL10:E004","MRPL10","E004"
"MRPL10:E005","MRPL10","E005"
"MRPL10:E006","MRPL10","E006"
"MRPL10:E007","MRPL10","E007"
"MRPL10:E008","MRPL10","E008"
"MRPL10:E009","MRPL10","E009"
"MRPL10:E010","MRPL10","E010"
"MRPL13:E001","MRPL13","E001"
"MRPL13:E002","MRPL13","E002"
"MRPL13:E004","MRPL13","E004"
"MRPL13:E005","MRPL13","E005"
"MRPL13:E006","MRPL13","E006"
"MRPL13:E007","MRPL13","E007"
"MRPL21:E001","MRPL21","E001"
"MRPL21:E002","MRPL21","E002"
"MRPL21:E003","MRPL21","E003"
"MRPL21:E004","MRPL21","E004"
"MRPL21:E005","MRPL21","E005"
"MRPL21:E006","MRPL21","E006"
"MRPL21:E007","MRPL21","E007"
"MRPL21:E008","MRPL21","E008"
"MRPL21:E009","MRPL21","E009"
"MRPL23:E003","MRPL23","E003"
"MRPL23:E004","MRPL23","E004"
"MRPL23:E006","MRPL23","E006"
"MRPL23:E007","MRPL23","E007"
"MRPL23:E008","MRPL23","E008"
"MRPL23:E009","MRPL23","E009"
"MRPL24:E001","MRPL24","E001"
"MRPL24:E002","MRPL24","E002"
"MRPL24:E003","MRPL24","E003"
"MRPL24:E004","MRPL24","E004"
"MRPL24:E005","MRPL24","E005"
"MRPL24:E006","MRPL24","E006"
"MRPL24:E007","MRPL24","E007"
"MRPL24:E008","MRPL24","E008"
"MRPL24:E009","MRPL24","E009"
"MRPL24:E010","MRPL24","E010"
"MRPL35:E001","MRPL35","E001"
"MRPL35:E002","MRPL35","E002"
"MRPL35:E003","MRPL35","E003"
"MRPL35:E004","MRPL35","E004"
"MRPL35:E005","MRPL35","E005"
"MRPL35:E006","MRPL35","E006"
"MRPL35:E008","MRPL35","E008"
"MRPL35:E009","MRPL35","E009"
"MRPL36:E001","MRPL36","E001"
"MRPL36:E002","MRPL36","E002"
"MRPL36:E004","MRPL36","E004"
"MRPL36:E005","MRPL36","E005"
"MRPL36:E006","MRPL36","E006"
"MRPL36:E007","MRPL36","E007"
"MRPL36:E008","MRPL36","E008"
"MRPL36:E009","MRPL36","E009"
"MRPL39:E001","MRPL39","E001"
"MRPL39:E002","MRPL39","E002"
"MRPL39:E003","MRPL39","E003"
"MRPL39:E004","MRPL39","E004"
"MRPL39:E005","MRPL39","E005"
"MRPL39:E006","MRPL39","E006"
"MRPL39:E007","MRPL39","E007"
"MRPL39:E008","MRPL39","E008"
"MRPL39:E009","MRPL39","E009"
"MRPL39:E010","MRPL39","E010"
"MRPL39:E011","MRPL39","E011"
"MRPL39:E012","MRPL39","E012"
"MRPL43:E001","MRPL43","E001"
"MRPL43:E002","MRPL43","E002"
"MRPL43:E003","MRPL43","E003"
"MRPL43:E004","MRPL43","E004"
"MRPL43:E005","MRPL43","E005"
"MRPL43:E006","MRPL43","E006"
"MRPL43:E007","MRPL43","E007"
"MRPL43:E008","MRPL43","E008"
"MRPL43:E009","MRPL43","E009"
"MRPL43:E010","MRPL43","E010"
"MRPL43:E011","MRPL43","E011"
"MRPL43:E012","MRPL43","E012"
"MRPL43:E013","MRPL43","E013"
"MRPL47:E001","MRPL47","E001"
"MRPL47:E002","MRPL47","E002"
"MRPL47:E003","MRPL47","E003"
"MRPL47:E005","MRPL47","E005"
"MRPL47:E006","MRPL47","E006"
"MRPL47:E007","MRPL47","E007"
"MRPL47:E008","MRPL47","E008"
"MRPL47:E009","MRPL47","E009"
"MRPL4:E001","MRPL4","E001"
"MRPL4:E002","MRPL4","E002"
"MRPL4:E003","MRPL4","E003"
"MRPL4:E005","MRPL4","E005"
"MRPL4:E006","MRPL4","E006"
"MRPL4:E007","MRPL4","E007"
"MRPL4:E008","MRPL4","E008"
"MRPL4:E009","MRPL4","E009"
"MRPL4:E010","MRPL4","E010"
"MRPL4:E011","MRPL4","E011"
"MRPL4:E012","MRPL4","E012"
"MRPL4:E013","MRPL4","E013"
"MRPL4:E014","MRPL4","E014"
"MRPL4:E015","MRPL4","E015"
"MRPL4:E016","MRPL4","E016"
"MRPL51:E001","MRPL51","E001"
"MRPL51:E002","MRPL51","E002"
"MRPL51:E003","MRPL51","E003"
"MRPL52:E001","MRPL52","E001"
"MRPL52:E002","MRPL52","E002"
"MRPL52:E003","MRPL52","E003"
"MRPL52:E004","MRPL52","E004"
"MRPL52:E005","MRPL52","E005"
"MRPL52:E006","MRPL52","E006"
"MRPL52:E007","MRPL52","E007"
"MRPL52:E008","MRPL52","E008"
"MRPL52:E009","MRPL52","E009"
"MRPL52:E010","MRPL52","E010"
"MRPL52:E011","MRPL52","E011"
"MRPL52:E012","MRPL52","E012"
"MRPL52:E013","MRPL52","E013"
"MRPL53:E001","MRPL53","E001"
"MRPL53:E002","MRPL53","E002"
"MRPL53:E003","MRPL53","E003"
"MRPL57:E001","MRPL57","E001"
"MRPL57:E002","MRPL57","E002"
"MRPL57:E003","MRPL57","E003"
"MRPL57:E004","MRPL57","E004"
"MRPL57:E005","MRPL57","E005"
"MRPS10:E001","MRPS10","E001"
"MRPS10:E002","MRPS10","E002"
"MRPS10:E003","MRPS10","E003"
"MRPS10:E004","MRPS10","E004"
"MRPS10:E005","MRPS10","E005"
"MRPS10:E007","MRPS10","E007"
"MRPS10:E008","MRPS10","E008"
"MRPS10:E009","MRPS10","E009"
"MRPS10:E010","MRPS10","E010"
"MRPS10:E011","MRPS10","E011"
"MRPS10:E012","MRPS10","E012"
"MRPS10:E013","MRPS10","E013"
"MRPS11:E001","MRPS11","E001"
"MRPS11:E002","MRPS11","E002"
"MRPS11:E003","MRPS11","E003"
"MRPS11:E004","MRPS11","E004"
"MRPS11:E005","MRPS11","E005"
"MRPS11:E006","MRPS11","E006"
"MRPS11:E007","MRPS11","E007"
"MRPS11:E008","MRPS11","E008"
"MRPS11:E009","MRPS11","E009"
"MRPS11:E010","MRPS11","E010"
"MRPS12:E001","MRPS12","E001"
"MRPS12:E002","MRPS12","E002"
"MRPS12:E003","MRPS12","E003"
"MRPS12:E004","MRPS12","E004"
"MRPS12:E005","MRPS12","E005"
"MRPS12:E006","MRPS12","E006"
"MRPS12:E007","MRPS12","E007"
"MRPS15:E001","MRPS15","E001"
"MRPS15:E002","MRPS15","E002"
"MRPS15:E003","MRPS15","E003"
"MRPS15:E004","MRPS15","E004"
"MRPS15:E005","MRPS15","E005"
"MRPS15:E006","MRPS15","E006"
"MRPS15:E007","MRPS15","E007"
"MRPS15:E008","MRPS15","E008"
"MRPS18A:E001","MRPS18A","E001"
"MRPS18A:E002","MRPS18A","E002"
"MRPS18A:E005","MRPS18A","E005"
"MRPS18A:E006","MRPS18A","E006"
"MRPS18A:E007","MRPS18A","E007"
"MRPS18A:E008","MRPS18A","E008"
"MRPS18A:E009","MRPS18A","E009"
"MRPS21:E001","MRPS21","E001"
"MRPS21:E002","MRPS21","E002"
"MRPS21:E003","MRPS21","E003"
"MRPS21:E004","MRPS21","E004"
"MRPS21:E005","MRPS21","E005"
"MRPS22:E001","MRPS22","E001"
"MRPS22:E002","MRPS22","E002"
"MRPS22:E003","MRPS22","E003"
"MRPS22:E004","MRPS22","E004"
"MRPS22:E005","MRPS22","E005"
"MRPS22:E006","MRPS22","E006"
"MRPS22:E007","MRPS22","E007"
"MRPS22:E008","MRPS22","E008"
"MRPS22:E009","MRPS22","E009"
"MRPS22:E010","MRPS22","E010"
"MRPS22:E011","MRPS22","E011"
"MRPS22:E012","MRPS22","E012"
"MRPS33:E001","MRPS33","E001"
"MRPS33:E002","MRPS33","E002"
"MRPS33:E003","MRPS33","E003"
"MRPS33:E004","MRPS33","E004"
"MRPS36:E001","MRPS36","E001"
"MRPS36:E002","MRPS36","E002"
"MRPS36:E003","MRPS36","E003"
"MRPS36:E004","MRPS36","E004"
"MRTFA:E001","MRTFA","E001"
"MRTFA:E003","MRTFA","E003"
"MRTFA:E004","MRTFA","E004"
"MRTFA:E005","MRTFA","E005"
"MRTFA:E006","MRTFA","E006"
"MRTFA:E007","MRTFA","E007"
"MRTFA:E008","MRTFA","E008"
"MRTFA:E009","MRTFA","E009"
"MRTFA:E010","MRTFA","E010"
"MRTFA:E011","MRTFA","E011"
"MRTFA:E012","MRTFA","E012"
"MRTFA:E013","MRTFA","E013"
"MRTFA:E014","MRTFA","E014"
"MRTFA:E015","MRTFA","E015"
"MRTFA:E016","MRTFA","E016"
"MRTFA:E017","MRTFA","E017"
"MRTFA:E018","MRTFA","E018"
"MRTO4:E001","MRTO4","E001"
"MRTO4:E002","MRTO4","E002"
"MRTO4:E003","MRTO4","E003"
"MRTO4:E004","MRTO4","E004"
"MRTO4:E005","MRTO4","E005"
"MRTO4:E007","MRTO4","E007"
"MRTO4:E008","MRTO4","E008"
"MRTO4:E009","MRTO4","E009"
"MRTO4:E010","MRTO4","E010"
"MRTO4:E011","MRTO4","E011"
"MSH2:E001","MSH2","E001"
"MSH2:E002","MSH2","E002"
"MSH2:E003","MSH2","E003"
"MSH2:E004","MSH2","E004"
"MSH2:E005","MSH2","E005"
"MSH2:E007","MSH2","E007"
"MSH2:E008","MSH2","E008"
"MSH2:E009","MSH2","E009"
"MSH2:E010","MSH2","E010"
"MSH2:E011","MSH2","E011"
"MSH2:E012","MSH2","E012"
"MSH2:E013","MSH2","E013"
"MSH2:E014","MSH2","E014"
"MSH2:E016","MSH2","E016"
"MSH2:E017","MSH2","E017"
"MSH2:E018","MSH2","E018"
"MSH2:E019","MSH2","E019"
"MSH2:E020","MSH2","E020"
"MSH2:E022","MSH2","E022"
"MSH2:E023","MSH2","E023"
"MSH2:E024","MSH2","E024"
"MSH6:E001","MSH6","E001"
"MSH6:E002","MSH6","E002"
"MSH6:E003","MSH6","E003"
"MSH6:E005","MSH6","E005"
"MSH6:E006","MSH6","E006"
"MSH6:E007","MSH6","E007"
"MSH6:E008","MSH6","E008"
"MSH6:E009","MSH6","E009"
"MSH6:E010","MSH6","E010"
"MSH6:E011","MSH6","E011"
"MSH6:E012","MSH6","E012"
"MSH6:E013","MSH6","E013"
"MSH6:E014","MSH6","E014"
"MSH6:E015","MSH6","E015"
"MSH6:E016","MSH6","E016"
"MSH6:E017","MSH6","E017"
"MSH6:E018","MSH6","E018"
"MSH6:E019","MSH6","E019"
"MSMO1:E001","MSMO1","E001"
"MSMO1:E002","MSMO1","E002"
"MSMO1:E003","MSMO1","E003"
"MSMO1:E004","MSMO1","E004"
"MSMO1:E005","MSMO1","E005"
"MSMO1:E008","MSMO1","E008"
"MSMO1:E009","MSMO1","E009"
"MSN:E001","MSN","E001"
"MSN:E002","MSN","E002"
"MSN:E003","MSN","E003"
"MSN:E004","MSN","E004"
"MSN:E007","MSN","E007"
"MSN:E008","MSN","E008"
"MSN:E009","MSN","E009"
"MSN:E010","MSN","E010"
"MSN:E011","MSN","E011"
"MSN:E012","MSN","E012"
"MSN:E013","MSN","E013"
"MSN:E014","MSN","E014"
"MSN:E015","MSN","E015"
"MSN:E016","MSN","E016"
